page,row_index,code,kana,lat,lon,lat_dd,lon_dd
16,380,BONTI,ボンチ,353142.46N,1383040.86E,35.528461111,138.511350000
16,381,BONUS,ボーナス,353619.97N,1400709.57E,35.605547222,140.119325000
16,382,BOOST,ブースト,260653.15N,1273811.59E,26.114763889,127.636552778
16,383,BOOTH,ブース,354023.60N,1405120.47E,35.673222222,140.855686111
16,384,BOPNO,ボプノ,345635.65N,1381003.49E,34.943236111,138.167636111
16,385,BORDO,ボルド,260100.00N,1240000.00E,26.016666667,124.000000000
16,386,BORLO,ボーロ,351633.77N,1414455.61E,35.276047222,141.748780556
16,387,BOROS,ボロス,283258.61N,1295353.10E,28.549613889,129.898083333
16,388,BOSPA,ボスパ,354757.35N,1410511.25E,35.799263889,141.086458333
16,389,BOTAN,ボタン,332756.34N,1331105.88E,33.465650000,133.184966667
16,390,BOTRA,ボトラ,334438.68N,1344851.04E,33.744077778,134.814177778
16,391,BOUZU,ボウズ,433522.72N,1423005.63E,43.589644444,142.501563889
16,392,BOXER,ボクサー,355213.00N,1401951.60E,35.870277778,140.331000000
17,393,BRAID,ブレイド,332305.63N,1310911.10E,33.384897222,131.153083333
17,394,BRASS,ブラス,343230.60N,1352230.96E,34.541833333,135.375266667
17,395,BRENT,ブレント,250106.00N,1231058.00E,25.018333333,123.182777778
17,396,BRIKO,ブリコ,393314.17N,1395801.19E,39.553936111,139.966997222
17,397,BRITE,ブライト,345253.47N,1341110.23E,34.881519444,134.186175000
17,398,BROOK,ブルック,360214.16N,1401039.12E,36.037266667,140.177533333
17,399,BRUCE,ブルース,361200.44N,1395655.93E,36.200122222,139.948869444
17,400,BRUTE,ブルート,342036.96N,1342007.10E,34.343600000,134.335305556
17,401,BUBDO,ブブド,312555.07N,1363913.83E,31.431963889,136.653841667
17,402,BUBLE,バブル,380333.68N,1405956.23E,38.059355556,140.998952778
17,403,BUBTI,バブティ,331944.25N,1303723.08E,33.328958333,130.623077778
17,404,BUDOH,ブドウ,382358.50N,1391831.08E,38.399583333,139.308633333
17,405,BUENA,ブエナ,342609.47N,1330232.28E,34.435963889,133.042300000
17,406,BUICK,ビュイック,260405.77N,1284436.58E,26.068269444,128.743494444
17,407,BUKRO,ブクロ,241952.99N,1235006.12E,24.331386111,123.835033333
17,408,BULAN,ブラン,270530.00N,1240000.00E,27.091666667,124.000000000
17,409,BULDO,ブルドー,433227.15N,1451124.91E,43.540875000,145.190252778
17,410,BUMER,ブーマー,344522.72N,1345947.31E,34.756311111,134.996475000
17,411,BUNNY,バニー,344145.05N,1365724.44E,34.695847222,136.956788889
17,412,BUSNI,バスニ,373441.45N,1402015.76E,37.578180556,140.337711111
17,413,BUSYU,ブシュー,354739.93N,1384755.44E,35.794425000,138.798733333
18,414,BUTOS,ブートス,392600.09N,1412517.80E,39.433358333,141.421611111
18,415,BUTUR,バター,334245.32N,1313707.85E,33.712588889,131.618847222
18,416,BUTUS,ブッタス,435301.94N,1441802.07E,43.883872222,144.300575000
18,417,BYOBU,ビョーブ,410009.54N,1404414.25E,41.002650000,140.737291667
18,418,BYODO,ビョードー,345543.63N,1354723.05E,34.928786111,135.789736111
19,419,CACAO,カカオ,352212.81N,1395530.14E,35.370225000,139.925038889
19,420,CADDY,キャディー,310000.18N,1395913.45E,31.000050000,139.987069444
19,421,CAMAS,カマス,324321.13N,1281544.92E,32.722536111,128.262477778
19,422,CAMEL,キャメル,351718.21N,1395857.77E,35.288391667,139.982713889
19,423,CANAI,カナイ,264401.21N,1340227.33E,26.733669444,134.040925000
19,424,CANDY,キャンディ,335229.81N,1345541.78E,33.874947222,134.928272222
19,425,CANON,キャノン,341348.35N,1393718.56E,34.230097222,139.621822222
19,426,CAPLY,キャプリー,411753.40N,1411730.89E,41.298166667,141.291913889
19,427,CARCO,カーコ,324301.73N,1290247.66E,32.717147222,129.046572222
19,428,CARDS,カーズ,342507.50N,1362403.06E,34.418750000,136.400850000
19,429,CARNY,カーニー,350919.26N,1321313.42E,35.155350000,132.220394444
19,430,CAROL,キャロル,343554.92N,1331601.37E,34.598588889,133.267047222
19,431,CARPS,カープス,342424.67N,1322133.95E,34.406852778,132.359430556
19,432,CARRY,キャリー,341037.19N,1310942.48E,34.176997222,131.161800000
19,433,CARSE,カーセ,330448.37N,1312315.39E,33.080102778,131.387608333
19,434,CASIO,カシオ,355021.35N,1403556.06E,35.839263889,140.598905556
19,435,CAVES,ケイブス,401550.87N,1415454.67E,40.264130556,141.915186111
19,436,CAYAH,カヤー,384030.06N,1382120.30E,38.675016667,138.355638889
19,437,CECIL,セシル,352658.98N,1395207.95E,35.449716667,139.868875000
19,438,CEDAR,シーダー,301845.57N,1304746.74E,30.312658333,130.796316667
19,439,CELCA,セルカ,372918.67N,1360604.02E,37.488519444,136.101116667
19,440,CELES,セレス,314010.50N,1305520.56E,31.669583333,130.922377778
19,441,CEREZ,セレズ,343542.15N,1353123.25E,34.595041667,135.523125000
19,442,CHAGA,チャガ,315413.56N,1315040.59E,31.903766667,131.844608333
20,443,CHAMP,チャンプ,275507.09N,1283205.05E,27.918636111,128.534736111
20,444,CHARA,チャラ,324837.22N,1300137.60E,32.810338889,130.027111111
20,445,CHAUS,チャウス,352633.25N,1380229.31E,35.442569444,138.041475000
20,446,CHEEZ,チーズ,332554.97N,1335507.05E,33.431936111,133.918625000
20,447,CHEIN,チェーン,352929.48N,1395021.43E,35.491522222,139.839286111
20,448,CHERY,チェリー,265556.36N,1283918.08E,26.932322222,128.655022222
20,449,CHESS,チェス,352032.81N,1362905.54E,35.342447222,136.484872222
20,450,CHIBA,チバ,353522.20N,1400359.96E,35.589500000,140.066655556
20,451,CHILY,チリー,361202.99N,1351321.14E,36.200830556,135.222538889
20,452,CHIMI,チミ,243927.59N,1251128.20E,24.657663889,125.191166667
20,453,CHINU,チヌ,333055.03N,1302628.27E,33.515286111,130.441186111
20,454,CHIPS,チップス,361247.70N,1401436.89E,36.213250000,140.243580556
20,455,,チトセ,424159.65N,1414110.20E,42.699902778,141.686166667
20,456,CHIYO,チヨ,414526.14N,1410614.22E,41.757261111,141.103950000
20,457,CHIZU,チズ,350146.16N,1343025.37E,35.029488889,134.507047222
20,458,CHOJU,チョージュ,275704.94N,1285137.19E,27.951372222,128.860330556
20,459,CHOKA,チョウカ,391709.51N,1401401.06E,39.285975000,140.233627778
20,460,CHUBU,チュウブ,345128.82N,1364811.41E,34.858005556,136.803169444
20,461,CHUMS,チャムス,354237.02N,1404805.95E,35.710283333,140.801652778
20,462,CIDER,サイダー,352755.54N,1395127.93E,35.465427778,139.857758333
20,463,CISCO,シスコ,352509.78N,1395325.17E,35.419383333,139.890325000
20,464,CIVIC,シビック,350840.58N,1402552.07E,35.144605556,140.431130556
20,465,CLAKY,クラッキー,425942.20N,1412500.34E,42.995055556,141.416761111
21,466,CLALA,クララ,391107.46N,1375216.48E,39.185405556,137.871244444
21,467,CLARK,クラーク,360702.03N,1394800.47E,36.117230556,139.800130556
21,468,CLIFF,クリフ,263312.54N,1274453.22E,26.553483333,127.748116667
21,469,CLIPA,クリパ,335934.92N,1314535.84E,33.993033333,131.759955556
21,470,CLOAK,クローク,351547.98N,1400208.18E,35.263327778,140.035605556
21,471,CLONE,クローン,344357.81N,1400856.00E,34.732725000,140.148888889
21,472,CLOVE,クローブ,344926.58N,1335113.42E,34.824050000,133.853727778
21,473,COACH,コーチ,353736.01N,1401231.48E,35.626669444,140.208744444
21,474,COLOR,カラー,360116.32N,1401219.80E,36.021200000,140.205500000
21,475,COPEN,コペン,353303.70N,1404939.17E,35.551027778,140.827547222
21,476,COPSE,コプス,354658.79N,1401205.38E,35.782997222,140.201494444
21,477,CORCO,コルコ,255226.49N,1305915.08E,25.874025000,130.987522222
21,478,CORGI,コーギ,353829.77N,1405138.90E,35.641602778,140.860805556
21,479,COSMO,コスモ,353436.41N,1403038.59E,35.576780556,140.510719444
21,480,COSTA,コスタ,344037.38N,1365459.39E,34.677050000,136.916497222
21,481,CRANE,クレイン,424916.84N,1440846.59E,42.821344444,144.146275000
21,482,CREAM,クリーム,351743.35N,1400612.42E,35.295375000,140.103450000
21,483,CREST,クレスト,352843.02N,1395054.32E,35.478616667,139.848422222
21,484,CROWN,クラウン,353943.73N,1402853.00E,35.662147222,140.481388889
21,485,CUBIC,キュービック,375517.75N,1413502.97E,37.921597222,141.584158333
21,486,CUPID,キューピッド,352930.25N,1410557.26E,35.491736111,141.099238889
21,487,CUPIE,キューピー,352644.84N,1330727.66E,35.445788889,133.124350000
22,488,CURIO,キュリオ,355949.23N,1402655.06E,35.997008333,140.448627778
22,489,CURVA,カーヴァ,350919.03N,1393124.39E,35.155286111,139.523441667
22,490,CURVY,カービィ,352458.76N,1395208.10E,35.416322222,139.868916667
22,491,CUTEE,カッティ,462454.00N,1621836.00E,46.415000000,162.310000000
22,492,CYGNY,シグニー,355545.17N,1401717.76E,35.929213889,140.288266667
23,493,DAGDA,ダグダ,334858.14N,1422051.70E,33.816150000,142.347694444
23,494,DAGRI,ダグリ,312602.25N,1310638.16E,31.433958333,131.110600000
23,495,DAIAN,ダイアン,360912.72N,1361537.50E,36.153533333,136.260416667
23,496,DAIBU,ダイブ,352834.06N,1393122.10E,35.476127778,139.522805556
23,497,DAIEI,ダイエイ,353038.29N,1334210.40E,35.510636111,133.702888889
23,498,DAIGO,ダイゴ,364439.72N,1402059.46E,36.744366667,140.349850000
23,499,DAIJO,ダイジョー,361653.67N,1361231.83E,36.281575000,136.208841667
23,500,DAIKU,ダイク,340649.28N,1344234.10E,34.113688889,134.709472222
23,501,DAIOH,ダイオー,341546.65N,1372336.91E,34.262958333,137.393586111
23,502,DAITO,ダイトウ,352153.56N,1403039.03E,35.364877778,140.510841667
23,503,DAIWA,ダイワ,381957.66N,1405232.63E,38.332683333,140.875730556
23,504,DAIYA,ダイヤ,353749.88N,1395837.86E,35.630522222,139.977183333
23,505,DAKEX,ダケックス,364739.54N,1405634.42E,36.794316667,140.942894444
23,506,DALBI,ダルビ,420449.21N,1403052.43E,42.080336111,140.514563889
23,507,DALMA,ダルマ,350049.78N,1385122.12E,35.013827778,138.856144444
23,508,DAMBO,ダンボ,353416.51N,1400443.37E,35.571252778,140.078713889
23,509,DANDY,ダンディー,371025.52N,1393041.88E,37.173755556,139.511633333
23,510,DANGO,ダンゴ,343251.63N,1333654.41E,34.547675000,133.615113889
23,511,DANJU,ダンジュ,353733.90N,1323440.85E,35.626083333,132.578013889
23,512,DANKE,ダンケ,243558.46N,1251511.83E,24.599572222,125.253286111
24,513,DANON,ダノン,353418.12N,1401116.86E,35.571700000,140.188016667
24,514,DANTE,ダンテ,360716.81N,1402822.01E,36.121336111,140.472780556
24,515,DAPPE,ダッペ,363440.92N,1405631.20E,36.578033333,140.942000000
24,516,DARIO,ダリオ,353921.66N,1401240.45E,35.656016667,140.211236111
24,517,DARKS,ダークス,353414.83N,1395902.94E,35.570786111,139.984150000
24,518,DASCO,ダスコ,395109.20N,1410826.38E,39.852555556,141.140661111
24,519,DASSY,ダッシー,451703.92N,1414757.93E,45.284422222,141.799425000
24,520,DATEK,ダテク,322256.04N,1301949.13E,32.382233333,130.330313889
24,521,DATIS,ダティス,335851.96N,1345613.14E,33.981100000,134.936983333
24,522,DATUM,デイタム,354259.64N,1400824.26E,35.716566667,140.140072222
24,523,DATZU,ダッツ,433145.19N,1444603.73E,43.529219444,144.767702778
24,524,DAZAI,ダザイ,332200.85N,1304208.07E,33.366902778,130.702241667
24,525,DEANE,ディーン,353417.34N,1400755.47E,35.571483333,140.132075000
24,526,DECKS,デックス,260713.17N,1264753.97E,26.120325000,126.798325000
24,527,DEGNA,デグナ,345651.56N,1364058.88E,34.947655556,136.683022222
24,528,DEIJI,デイジ,260251.81N,1273915.61E,26.047725000,127.654336111
24,529,DELCA,デルーカ,353506.92N,1401140.89E,35.585255556,140.194691667
24,530,DELFI,デルフィ,344548.96N,1364338.97E,34.763600000,136.727491667
24,531,DELTA,デルタ,275214.02N,1303052.02E,27.870561111,130.514450000
24,532,DEMET,デメット,315907.13N,1310252.68E,31.985313889,131.047966667
24,533,DEMIO,デミオ,343248.47N,1325512.50E,34.546797222,132.920138889
24,534,DEMIZ,デミッツ,340111.85N,1314706.49E,34.019958333,131.785136111
24,535,DEMPA,デンパ,314329.56N,1351952.37E,31.724877778,135.331213889
24,536,DENNY,デニー,354828.80N,1400556.37E,35.808000000,140.098991667
24,537,DENSA,デンサー,243626.47N,1241756.68E,24.607352778,124.299077778
24,538,DERBY,ダービー,380012.74N,1402748.37E,38.003538889,140.463436111
24,539,DIANA,ダイアナ,245953.12N,1250553.09E,24.998088889,125.098080556
24,540,DIFUK,ダイフク,432242.79N,1451052.79E,43.378552778,145.181330556
25,541,DIKAN,ダイカン,330115.22N,1310438.68E,33.020894444,131.077411111
25,542,DIMAC,ダイマック,353219.05N,1364437.80E,35.538625000,136.743833333
25,543,DIMAN,ダイマン,361231.63N,1332457.23E,36.208786111,133.415897222
25,544,DINAH,ダイナー,340225.99N,1352433.97E,34.040552778,135.409436111
25,545,DINGO,ディンゴ,272535.74N,1284832.04E,27.426594444,128.808900000
25,546,DIODE,ダイオード,335421.58N,1342924.62E,33.905994444,134.490172222
25,547,DISCO,ディスコ,353543.12N,1401415.35E,35.595311111,140.237597222
25,548,DISEN,ダイセン,354635.66N,1333125.37E,35.776572222,133.523713889
25,549,DISSH,ディッシュ,361654.00N,1334539.66E,36.281666667,133.761016667
25,550,DOALA,ドアラ,350944.64N,1365900.87E,35.162400000,136.983575000
25,551,DOCHU,ドチュウ,340716.80N,1342200.89E,34.121333333,134.366913889
25,552,DODGE,ダッジ,254437.98N,1265227.01E,25.743883333,126.874169444
25,553,DOKIN,ドキン,332718.90N,1332357.56E,33.455250000,133.399322222
25,554,DOLBA,ドルバ,344202.98N,1412607.08E,34.700827778,141.435300000
25,555,DOLGO,ドルゴ,340959.98N,1381632.80E,34.166661111,138.275777778
25,556,DOLLY,ドリー,344438.15N,1365002.22E,34.743930556,136.833950000
25,557,DOLNU,ドルヌ,354603.55N,1375607.24E,35.767652778,137.935344444
25,558,DOMBI,ドンビ,331050.53N,1372531.70E,33.180702778,137.425472222
25,559,DOMEL,ドメル,353414.02N,1395635.14E,35.570561111,139.943094444
25,560,DONAN,ドナン,275755.55N,1292440.49E,27.965430556,129.411247222
25,561,DONAR,ドナー,332105.14N,1322904.70E,33.351427778,132.484638889
25,562,DONDO,ドンド,355553.20N,1331537.62E,35.931444444,133.260450000
25,563,DONKO,ドンコ,334740.75N,1315639.33E,33.794652778,131.944258333
25,564,DONKY,ドンキー,323923.25N,1321107.09E,32.656458333,132.185302778
25,565,DOPDA,ドプダ,335436.35N,1350622.24E,33.910097222,135.106177778
26,566,DORIS,ドリス,260430.51N,1264153.31E,26.075141667,126.698141667
26,567,DOUJI,ドウジ,330243.56N,1310035.13E,33.045433333,131.009758333
26,568,DOVAG,ドバック,283501.96N,1334850.96E,28.583877778,133.814155556
26,569,DOVIX,ドビックス,370206.88N,1441527.48E,37.035244444,144.257633333
26,570,DOYLE,ドイル,353417.15N,1400710.51E,35.571430556,140.119586111
26,571,DOZAN,ドーザン,351804.51N,1362530.09E,35.301252778,136.425025000
26,572,DOZEN,ドゼン,360205.78N,1331430.44E,36.034938889,133.241788889
26,573,DRAKY,ドラキー,345301.73N,1393205.46E,34.883813889,139.534850000
26,574,DREAD,ドレッド,360359.19N,1395856.94E,36.066441667,139.982483333
26,575,DREAM,ドリーム,353853.25N,1410023.88E,35.648125000,141.006633333
26,576,DROMP,ドロンプ,353616.02N,1393508.39E,35.604450000,139.585663889
26,577,DUBKA,デュブカ,341309.41N,1352433.94E,34.219280556,135.409427778
26,578,DUFFY,ダフィー,260826.47N,1263048.37E,26.140686111,126.513436111
26,579,DUGON,デュゴン,343436.46N,1364726.02E,34.576794444,136.790561111
26,580,DULOK,デュロック,352714.19N,1330858.77E,35.453941667,133.149658333
26,581,DUMES,デュメス,335304.66N,1343321.22E,33.884627778,134.555894444
26,582,DYUKE,デューク,353759.58N,1401038.34E,35.633216667,140.177316667
27,583,EAZAR,イーザー,330507.25N,1302122.72E,33.085347222,130.356311111
27,584,EBINE,エビネ,333945.44N,1393932.07E,33.662622222,139.658908333
27,585,EBISU,エビス,340220.14N,1303527.68E,34.038927778,130.591022222
27,586,EBOSI,エボシ,380028.66N,1403735.75E,38.007961111,140.626597222
27,587,EBUSI,エブシ,364421.57N,1371255.24E,36.739325000,137.215344444
27,588,EDARR,エダー,353325.74N,1393229.63E,35.557150000,139.541563889
27,589,EDDIE,エディー,351447.42N,1402140.88E,35.246505556,140.361355556
27,590,EGAMO,エガモ,380413.79N,1390609.55E,38.070497222,139.102652778
27,591,EGAWA,エガワ,351748.91N,1395408.42E,35.296919444,139.902338889
27,592,EGERU,エゲル,323800.79N,1333641.06E,32.633552778,133.611405556
27,593,EGESO,エジソ,334234.57N,1320446.19E,33.709602778,132.079497222
27,594,EGOGO,エゴゴ,342944.46N,1361413.18E,34.495683333,136.236994444
27,595,EGURO,イーグロ,414210.79N,1410257.05E,41.702997222,141.049180556
27,596,EIHEI,エイヘイ,361005.09N,1362232.46E,36.168080556,136.375683333
27,597,EISAR,エイサ,262857.89N,1273019.05E,26.482747222,127.505291667
27,598,EKABU,エカブ,330512.52N,1301231.23E,33.086811111,130.208675000
